current,power,timestamp,voltage
0.025,2000,1703118015,85.9
0.026,2000,1703118020,80.1
0.027,2800.0,1703118026,226
0.025,2000,1703118028,86.5
0.024,2000,1703118034,81.8
0.026,2600.0,1703118039,226
0.026,2000,1703118041,85.5
0.026,2000,1703118047,80.5
0.025,2500.0,1703118053,226
0.026,2000,1703118055,85.6
0.024,2000,1703118061,81.6
0.026,2600.0,1703118066,226
0.027,2000,1703118068,85.4
0.025,2100.0,1703118074,80.7
0.023,2400.0,1703118079,226.1
0.025,2000,1703118082,85.5
0.024,2000,1703118087,81.7
0.024,2400.0,1703118093,226
0.025,2100.0,1703118095,84.9
0.024,2000,1703118101,80.6
0.026,2700.0,1703118106,226
0.024,2100.0,1703118108,85.9
0.026,2000,1703118114,81
0.026,2000,1703118120,89.1
0.026,2700.0,1703118125,226
0.023,2000,1703118127,85.7
0.026,2000,1703118133,80.7
0.026,2600.0,1703118139,226
0.025,2000,1703118141,84.8
0.024,1900.0,1703118147,81
0.024,2600.0,1703118152,226
0.026,1900.0,1703118154,85.2
0.026,2000,1703118160,80.3
0.024,2600.0,1703118165,226
0.027,2000,1703118168,86
0.024,2000,1703118173,81.4
0.026,2600.0,1703118179,226
0.025,2000,1703118181,86
0.026,2000,1703118187,80.5
0.026,2700.0,1703118192,226
0.025,2000,1703118194,84.7
0.024,2000,1703118200,80.8
0.024,2500.0,1703118206,226
0.026,1900.0,1703118208,85.1
0.026,2000,1703118214,79.5
0.026,2600.0,1703118219,226
0.027,2000,1703118221,85.6
0.026,2000,1703118227,80.3
0.024,2500.0,1703118232,226
0.025,1900.0,1703118235,85.1
0.025,2000,1703118240,81
0.027,2500.0,1703118246,226
0.026,2000,1703118248,85.9
0.026,2100.0,1703118254,80.8
0.027,2400.0,1703118259,226
0.026,2000,1703118261,85.5
0.026,2000,1703118267,80.5
0.027,2400.0,1703118272,225.6
0.024,2000,1703118275,84
0.027,2000,1703118280,78.3
0.024,2400.0,1703118286,223
0.024,2000,1703118288,81.2
0.027,2100.0,1703118294,76.6
0.026,2400.0,1703118299,222.7
0.024,2000,1703118301,80.9
0.027,2100.0,1703118307,76.9
0.026,2300.0,1703118312,222.7
0.026,2000,1703118315,81.4
0.027,2000,1703118320,76.4
0.026,2300.0,1703118326,222.7
0.027,2000,1703118328,80.6
0.025,2000,1703118334,76.7
0.027,2400.0,1703118339,222.6
0.025,2000,1703118341,81.2
0.027,2000,1703118347,76.5
0.024,2400.0,1703118352,222.7
0.027,2000,1703118355,81.3
0.026,2000,1703118360,77.5
0.025,2500.0,1703118366,222.6
0.025,2000,1703118368,81.7
0.027,2100.0,1703118374,76.4
0.026,2400.0,1703118379,222.7
0.027,2000,1703118381,82.9
0.025,2000,1703118387,76.5
0.026,2400.0,1703118393,222.6
0.026,2000,1703118395,81.5
0.027,2000,1703118401,76.9
0.026,2500.0,1703118406,222.7
0.027,1900.0,1703118408,80.4
0.027,2000,1703118414,77.1
0.024,2600.0,1703118419,222.7
0.027,2000,1703118422,82.2
0.027,2000,1703118427,77.1
0.026,2600.0,1703118433,222.7
0.027,2000,1703118435,81.3
0.026,2000,1703118441,76.7
0.026,2500.0,1703118446,222.7
0.025,2000,1703118448,82.6
0.027,2000,1703118454,76.7
0.027,2400.0,1703118459,222.6
0.026,1900.0,1703118462,80.5
0.026,2000,1703118467,76.2
0.027,2500.0,1703118473,222.7
0.028,2000,1703118475,83.4
0.025,1900.0,1703118481,77.4
0.028,2700.0,1703118486,222.6
0.025,2000,1703118488,80.5
0.025,1900.0,1703118494,76.2
0.026,2600.0,1703118499,222.7
0.024,2000,1703118502,81.5
0.027,1900.0,1703118507,76.3
0.027,2600.0,1703118513,222.6
0.026,2000,1703118515,82.1
0.027,2000,1703118521,76.5
0.026,2600.0,1703118526,222.7
0.026,2000,1703118528,81
0.025,1900.0,1703118534,76.1
0.024,2600.0,1703118539,222.7
0.027,2000,1703118542,81.2
0.027,2000,1703118547,77.1
0.024,2600.0,1703118553,222.7
0.025,2000,1703118555,81.2
0.024,2000,1703118561,76
0.027,2600.0,1703118566,222.6
0.027,2000,1703118568,81.4
0.027,2000,1703118574,76.2
0.027,2600.0,1703118579,222.7
0.027,2000,1703118582,83.5
0.025,2000,1703118587,80.4
0.025,2700.0,1703118593,226.1
0.024,2000,1703118595,84.8
0.023,2000,1703118601,80.4
0.027,2500.0,1703118606,226
0.027,2000,1703118608,86.1
0.026,2000,1703118614,80.2
0.026,2300.0,1703118620,226
0.024,2000,1703118622,85.4
0.025,2000,1703118628,79.6
0.027,2800.0,1703118633,226
0.026,2000,1703118635,84.8
0.024,2000,1703118641,80.3
0.026,2700.0,1703118646,226.1
0.026,2000,1703118649,86.3
0.024,2000,1703118654,81.8
0.025,2000,1703118660,88.1
0.025,2400.0,1703118665,226
0.025,2000,1703118668,86
0.026,2100.0,1703118673,79.4
0.024,3000,1703118679,226
0.025,2000,1703118681,84.3
0.026,2100.0,1703118687,79.5
0.026,2900.0,1703118692,226.1
0.026,2000,1703118694,85.1
0.024,2000,1703118700,79.9
0.026,2700.0,1703118705,226
0.025,2000,1703118708,83.8
0.024,2000,1703118713,79.4
