Epoch,Step,Training Loss
2,1366,-278.9535
2,1367,-189.60132
2,1368,-164.32463
2,1369,-166.49112
2,1370,-165.65251
2,1371,-172.50375
2,1372,-155.54726
2,1373,-170.29205
2,1374,-163.38815
2,1375,-191.07344
2,1376,-166.3663
2,1377,-169.27936
2,1378,-163.85915
2,1379,-175.94897
2,1380,-148.99721
2,1381,-157.91763
2,1382,-222.26273
2,1383,-131.74129
2,1384,-172.36891
2,1385,-160.99168
2,1386,-128.17554
2,1387,-181.23814
2,1388,-154.8894
2,1389,-178.59741
2,1390,-166.50835
2,1391,-168.59656
2,1392,-193.39548
2,1393,-185.30902
2,1394,-160.94812
2,1395,-214.7564
2,1396,-157.4698
2,1397,-1017.66486
2,1398,-170.30672
2,1399,-164.06903
2,1400,-136.06941
2,1401,-157.94662
2,1402,-156.45358
2,1403,-158.83585
2,1404,-176.14609
2,1405,-144.99802
2,1406,-154.66014
2,1407,-192.72519
2,1408,-128.47305
2,1409,-20018.523
2,1410,-385.35342
2,1411,-154.6944
2,1412,-200.71619
2,1413,-161.12338
2,1414,-187.44925
2,1415,-160.56529
2,1416,-140.44344
2,1417,-164.92828
2,1418,-162.77173
2,1419,-164.00038
2,1420,-204.99438
2,1421,-188.19276
2,1422,-144.72162
2,1423,-156.97847
2,1424,-220.48729
2,1425,-193.79916
2,1426,-168.90538
2,1427,-172.65326
2,1428,-172.04333
2,1429,-164.50323
2,1430,-162.63702
2,1431,-174.39827
2,1432,-162.54453
2,1433,-248.06697
2,1434,-197.39503
2,1435,-174.91884
2,1436,-138.29839
2,1437,-163.44302
2,1438,-174.34784
2,1439,-163.88342
2,1440,-176.96344
2,1441,-119.5003
2,1442,-156.78593
2,1443,-167.30254
2,1444,-179.394
2,1445,-158.49013
2,1446,-172.69751
2,1447,-168.2431
2,1448,-184.2834
2,1449,-137.90059
2,1450,-166.26697
2,1451,-152.32191
2,1452,-186.605
2,1453,-165.66193
2,1454,-130.56589
2,1455,-194.98659
2,1456,-210.16995
2,1457,-163.85489
2,1458,-145.24692
2,1459,-155.64815
2,1460,-162.13876
2,1461,-482.27777
2,1462,-167.18857
2,1463,-164.04927
2,1464,-156.572
2,1465,-161.30522
2,1466,-153.75333
2,1467,-168.39627
2,1468,-167.83945
2,1469,-173.93887
2,1470,-158.78397
2,1471,-175.50847
2,1472,-146.64572
2,1473,-145.92923
2,1474,-162.5198
2,1475,-196.28647
2,1476,-137.16344
2,1477,-173.2759
2,1478,-159.28741
2,1479,-204.81226
2,1480,-179.69644
2,1481,-184.11215
2,1482,-167.20107
2,1483,-171.11595
2,1484,-183.40375
2,1485,-162.81726
2,1486,-174.92165
2,1487,-174.93759
2,1488,-166.8998
2,1489,-149.9724
2,1490,-133.57957
2,1491,-175.1521
2,1492,-167.60342
2,1493,-224.70148
2,1494,-154.6029
2,1495,-159.43698
2,1496,-311.33426
2,1497,-170.89966
2,1498,-170.82646
2,1499,-171.31909
2,1500,-173.7361
2,1501,-168.18665
2,1502,-128.19736
2,1503,-177.59535
2,1504,-145.25487
2,1505,-61893.754
2,1506,-157.5396
2,1507,-159.71535
2,1508,-146.36105
2,1509,-169.28711
2,1510,-168.16653
2,1511,-169.80595
2,1512,-167.54512
2,1513,-159.07654
2,1514,-171.11661
2,1515,-611.1998
2,1516,-153.49107
2,1517,-166.82748
2,1518,-163.45099
2,1519,-173.73012
2,1520,-177.36205
2,1521,-162.86589
2,1522,-168.33612
2,1523,-172.25029
2,1524,-163.58899
2,1525,-170.77824
2,1526,-171.1316
2,1527,-109.7223
2,1528,-173.92343
2,1529,-167.99103
2,1530,-106.87298
2,1531,-163.67438
2,1532,-169.41505
2,1533,-195.3917
2,1534,-171.29604
2,1535,-155.85535
2,1536,-169.79916
2,1537,-159.69621
2,1538,-158.90977
2,1539,-170.57355
2,1540,-136.50917
2,1541,-171.64098
2,1542,-179.64604
2,1543,-134.52078
2,1544,-170.34
2,1545,-246.0055
2,1546,-202.86595
2,1547,-159.73068
2,1548,-181.27905
2,1549,-159.5444
2,1550,-158.21959
2,1551,-152.80763
2,1552,-158.4288
2,1553,-151.81006
2,1554,-164.05197
2,1555,-158.85103
2,1556,-153.56871
2,1557,-173.07526
2,1558,-156.8261
2,1559,-146.91695
2,1560,-171.15056
2,1561,-169.40236
2,1562,-172.46344
2,1563,-153.20102
2,1564,-175.55411
2,1565,-163.439
2,1566,-151.41635
2,1567,-179.48088
2,1568,-334.20425
2,1569,-171.79218
2,1570,-174.8129
2,1571,-153.67859
2,1572,-180.11238
2,1573,-154.18925
2,1574,-541.45874
2,1575,-118.54809
2,1576,-144.60641
2,1577,-175.22868
2,1578,-140.04214
2,1579,-105.5859
2,1580,-147.84561
2,1581,-154.10359
2,1582,-136.55153
2,1583,-149.44836
2,1584,-155.32451
2,1585,-149.39156
2,1586,-152.76247
2,1587,-151.66739
2,1588,-155.89716
2,1589,-158.69615
2,1590,-159.30862
2,1591,-159.14534
2,1592,-159.80249
2,1593,-147.07082
2,1594,-126.811195
2,1595,-174.2535
2,1596,-163.18056
2,1597,-160.61708
2,1598,-169.68419
2,1599,-160.85115
2,1600,-173.26457
2,1601,-161.85562
2,1602,-182.80013
2,1603,-110.03965
2,1604,-161.52185
2,1605,-165.43965
2,1606,-590.1732
2,1607,-227.94424
2,1608,-181.63277
2,1609,-162.79553
2,1610,-177.65385
2,1611,-179.70576
2,1612,-176.18341
2,1613,-122.105934
2,1614,-163.16599
2,1615,-146.82225
2,1616,-169.83717
2,1617,-128.29639
2,1618,-249.05237
2,1619,-186.1017
2,1620,-159.58173
2,1621,-144.88875
2,1622,-167.32465
2,1623,-170.6156
2,1624,-164.59424
2,1625,-166.50528
2,1626,-170.82704
2,1627,-166.92375
2,1628,-169.53864
2,1629,-169.2298
2,1630,-153.01242
2,1631,-403.08374
2,1632,-190.85008
2,1633,-140.45618
2,1634,-178.13597
2,1635,-165.19691
2,1636,-199.29669
2,1637,-160.69046
2,1638,-173.92824
2,1639,-124.40825
2,1640,-154.00087
2,1641,-172.12804
2,1642,-170.77899
2,1643,-135.23976
2,1644,-174.25072
2,1645,-176.88531
2,1646,-177.55641
2,1647,-133.89502
2,1648,-171.35799
2,1649,-156.00603
2,1650,-168.44586
2,1651,-163.26721
2,1652,-168.40434
2,1653,-176.39774
2,1654,-158.03738
2,1655,-173.18578
2,1656,-158.1736
2,1657,-144.80203
2,1658,-405414.88
2,1659,-120.40522
2,1660,-137.6765
2,1661,-169.77235
2,1662,-156.75275
2,1663,-172.07927
2,1664,-156.37367
2,1665,-172.03065
2,1666,-158.80316
2,1667,-163.79364
2,1668,-158.20901
2,1669,-177.97066
2,1670,-184.6672
2,1671,-197.9112
2,1672,-247.7748
2,1673,-168.2606
2,1674,-553.9886
2,1675,-164.90495
2,1676,-157.23059
2,1677,-165.9975
2,1678,-169.93318
2,1679,-221.39697
2,1680,-155.49397
2,1681,-171.65067
2,1682,-186.11958
2,1683,-150.52747
2,1684,-152.68198
2,1685,-174.72432
2,1686,-166.32874
2,1687,-172.33922
2,1688,-168.93794
2,1689,-170.48152
2,1690,-136.31091
2,1691,-178.28824
2,1692,-186.83737
2,1693,-172.08601
2,1694,-171.41667
2,1695,-180.54092
2,1696,-154.6467
2,1697,-172.87108
2,1698,-179.19054
2,1699,-152.2385
2,1700,-255.0856
2,1701,-174.78842
2,1702,-173.40219
2,1703,-169.70082
2,1704,-182.86989
2,1705,-154.459
2,1706,-156.93646
2,1707,-138.9655
2,1708,-179.93694
2,1709,-172.70619
2,1710,-177.49615
2,1711,-134.3134
2,1712,-165.99043
2,1713,-173.5995
2,1714,-181.86487
2,1715,-173.83868
2,1716,-176.26312
2,1717,-173.66725
2,1718,-204.07745
2,1719,-135.55695
2,1720,-171.48749
2,1721,-170.79938
2,1722,-176.96489
2,1723,-174.7536
2,1724,-168.04295
2,1725,-180.21548
2,1726,-182.02344
2,1727,-178.49168
2,1728,-165.09685
2,1729,-167.71556
2,1730,-175.96393
2,1731,-167.31924
2,1732,-139.8566
2,1733,-183.05365
2,1734,-185.66512
2,1735,-163.59126
2,1736,-182.67986
2,1737,-136.97113
2,1738,-180.85582
2,1739,-174.75166
2,1740,-141.9033
2,1741,-235.13768
2,1742,-258.174
2,1743,-141.16444
2,1744,-184.41112
2,1745,-182.75865
2,1746,-184.32114
2,1747,-280.06842
2,1748,-160.57385
2,1749,-160.72926
2,1750,-177.80328
2,1751,-187.78064
2,1752,-184.99919
2,1753,-432.43906
2,1754,-169.90005
2,1755,-197.77986
2,1756,-69.8073
2,1757,-143.1366
2,1758,-178.40324
2,1759,-151.70895
2,1760,-190.98769
2,1761,-173.57109
2,1762,-171.99184
2,1763,-181.9072
2,1764,-163.73819
2,1765,-154.89085
2,1766,-157.21846
2,1767,-161.96204
2,1768,-212.7235
2,1769,-174.5517
2,1770,-338.20187
2,1771,-168.80446
2,1772,-160.6424
2,1773,-133.08928
2,1774,-200.55331
2,1775,-201.68367
2,1776,-166.60391
2,1777,-164.83905
2,1778,-166.7454
2,1779,-186.56104
2,1780,-179.73878
2,1781,-172.43819
2,1782,-166.79877
2,1783,-181.73874
2,1784,-146.7698
2,1785,-168.2764
2,1786,-172.00398
2,1787,-169.52562
2,1788,-176.87082
2,1789,-168.6473
2,1790,-451.3406
2,1791,-153.3083
2,1792,-173.01102
2,1793,-172.60931
2,1794,-155.99419
2,1795,-172.95328
2,1796,-168.92172
2,1797,-154.78305
2,1798,-163.64175
2,1799,-176.20514
2,1800,-178.2819
2,1801,-171.81223
2,1802,-180.54703
2,1803,-1148.3538
2,1804,-162.80563
2,1805,-176.99814
2,1806,-175.36266
2,1807,-134.37895
2,1808,-180.76788
2,1809,-166.22565
2,1810,-169.25859
2,1811,-168.0802
2,1812,-169.0353
2,1813,-176.13643
2,1814,-168.617
2,1815,-169.19955
2,1816,-173.04703
2,1817,-198.31308
2,1818,-174.52821
2,1819,-177.1698
2,1820,-165.2406
2,1821,-176.63872
2,1822,-170.80635
2,1823,-182.36412
2,1824,-169.6442
2,1825,-168.12256
2,1826,-220.33789
2,1827,-189.05339
2,1828,-174.76387
2,1829,-160.8818
2,1830,-180.53833
2,1831,-169.08109
2,1832,-194.71175
2,1833,-170.78711
2,1834,-180.72816
2,1835,-169.14554
2,1836,-163.8439
2,1837,-164.85959
2,1838,-158.48294
2,1839,-811.8641
2,1840,-183.17218
2,1841,-172.84996
2,1842,-185.30193
2,1843,-161.44945
2,1844,-175.14197
2,1845,-137.42073
2,1846,-231.35428
2,1847,-174.04929
2,1848,-176.42325
2,1849,-167.17844
2,1850,-155.77422
2,1851,-117.36673
2,1852,-175.985
2,1853,-176.74774
2,1854,-177.60419
2,1855,-159.41289
2,1856,-154.12062
2,1857,-176.24377
2,1858,-175.06947
2,1859,-378.3399
2,1860,-171.28172
2,1861,-180.48369
2,1862,-178.54181
2,1863,-174.19258
2,1864,-172.50717
2,1865,-161.93466
2,1866,-10154236.0
2,1867,-360.95316
2,1868,-962.7013
2,1869,-240.98636
2,1870,-160.33673
2,1871,-150.01779
2,1872,-166.99203
2,1873,-398.5846
2,1874,-146.44844
2,1875,-121.28323
2,1876,-132.83606
2,1877,-156.70857
2,1878,-181.21141
2,1879,-157.99963
2,1880,-158.51381
2,1881,-159.56544
2,1882,-151.62682
2,1883,-125.165535
2,1884,-159.35196
2,1885,-377.83917
2,1886,-141.89845
2,1887,-169.04358
2,1888,-228.92497
2,1889,-182.54803
2,1890,-167.63034
2,1891,-163.02138
2,1892,-139.8196
2,1893,-158.4833
2,1894,-169.47897
2,1895,-158.6274
2,1896,-174.42491
2,1897,-159.29108
2,1898,-145.10172
2,1899,-170.52718
2,1900,-252.06398
2,1901,-164.82559
2,1902,-185.82411
2,1903,-123.50559
2,1904,-156.19235
2,1905,-182.17316
2,1906,-161.13943
2,1907,-159.41931
2,1908,-128.0277
2,1909,-173.75552
2,1910,-179.845
2,1911,-144.6153
2,1912,-157.96622
2,1913,-167.43958
2,1914,-164.90903
2,1915,-147.45595
2,1916,-144.40335
2,1917,-2418.7036
2,1918,-163.05373
2,1919,-154.16988
2,1920,-164.54391
2,1921,-152.9584
2,1922,-149.84048
2,1923,-39677.195
2,1924,-160.30803
2,1925,-146.86238
2,1926,-168.09459
2,1927,-165.50299
2,1928,-118.86869
2,1929,-168.80339
2,1930,-170.65724
2,1931,-182.90208
2,1932,-166.06909
2,1933,-144.47983
2,1934,-172.09349
2,1935,-170.21304
2,1936,-166.47699
2,1937,-147.08492
2,1938,-155.82552
2,1939,-209.16577
2,1940,-157.90927
2,1941,-135.84575
2,1942,-141.74709
2,1943,-165.94044
2,1944,-174.83304
2,1945,-165.97504
2,1946,-165.42993
2,1947,-162.33665
2,1948,-162.97093
2,1949,-142.91458
2,1950,-169.6033
2,1951,-167.02554
2,1952,-187.38571
2,1953,-162.56857
2,1954,-162.53943
2,1955,-163.5467
2,1956,-214.9929
2,1957,-171.96037
2,1958,-165.34872
2,1959,-161.3265
2,1960,-137.04033
2,1961,-144.03638
2,1962,-121.55944
2,1963,-141.80928
2,1964,-157.88579
2,1965,-169.56743
2,1966,-137.39034
2,1967,-216.68422
2,1968,-193.30994
2,1969,-143.87045
2,1970,-165.60542
2,1971,-171.63852
2,1972,-206.11899
2,1973,-159.76881
2,1974,-167.33926
2,1975,-153.1115
2,1976,-393.1625
2,1977,-150.35262
2,1978,-149.87398
2,1979,-173.3701
2,1980,-637.7271
2,1981,-178.33214
2,1982,-168.66167
2,1983,-170.87668
2,1984,-177.65569
2,1985,-164.94766
2,1986,-120.20686
2,1987,-145.7731
2,1988,-179.1813
2,1989,-176.32156
2,1990,-168.53323
2,1991,-155.69325
2,1992,-168.36015
2,1993,-160.81215
2,1994,-122.14039
2,1995,-184.76628
2,1996,-157.6879
2,1997,-157.548
2,1998,-195.70163
2,1999,-175.1086
2,2000,-171.54706
2,2001,-171.77661
2,2002,-155.25581
2,2003,-188.22256
2,2004,-141.61745
2,2005,-166.28175
2,2006,-183.63367
2,2007,-175.59908
2,2008,-196.48306
2,2009,-178.44241
2,2010,-174.79831
2,2011,-178.27715
2,2012,-168.51546
2,2013,-166.41313
2,2014,-173.51508
2,2015,-180.92001
2,2016,-203.27094
2,2017,-253.18509
2,2018,-142.91994
2,2019,-174.62865
2,2020,-186.70125
2,2021,-172.68228
2,2022,-184.94179
2,2023,-167.88353
2,2024,-174.04855
2,2025,-168.62688
2,2026,-176.8725
2,2027,-182.19623
2,2028,-192.70955
2,2029,-164.8071
2,2030,-173.95314
2,2031,-171.33394
2,2032,-174.11871
2,2033,-192.58566
2,2034,-162.896
2,2035,-174.14662
2,2036,-199.85117
2,2037,-168.22424
2,2038,-179.22517
3,2039,-167.82794
3,2040,-170.68634
3,2041,-175.44606
3,2042,-171.72461
3,2043,-175.03069
3,2044,-181.17566
3,2045,-3076.99
3,2046,-138.2851
3,2047,-140.24333
3,2048,-177.49844
3,2049,-493.5076
3,2050,-179.76917
3,2051,-177.93222
3,2052,-180.71382
3,2053,-180.62833
3,2054,-131.2956
3,2055,-171.88947
3,2056,-173.6385
3,2057,-152.87343
3,2058,-149.67851
3,2059,-206.06714
3,2060,-170.05939
3,2061,-168.56981
3,2062,-173.90689
3,2063,-174.9276
3,2064,-153.28975
3,2065,-177.84515
3,2066,-167.52983
3,2067,-211.31248
3,2068,-178.90344
3,2069,-184.71931
3,2070,-182.49005
3,2071,-168.24762
3,2072,-193.1427
3,2073,-186.5716
3,2074,-266.94717
3,2075,-115.627464
3,2076,-224.95018
3,2077,-155.0508
3,2078,-217.97893
3,2079,-209.93121
3,2080,-163.72034
3,2081,-540.9556
3,2082,-173.56003
3,2083,-172.83734
3,2084,-185.40407
3,2085,-187.57079
3,2086,-182.30756
3,2087,-184.15273
3,2088,-189.34267
3,2089,-192.76067
3,2090,-180.84996
3,2091,-365.3728
3,2092,-168.99762
3,2093,-130.28615
3,2094,-157.74132
3,2095,-178.90988
3,2096,-176.36977
3,2097,-172.30875
3,2098,-162.11095
3,2099,-186.8166
3,2100,-184.75356
3,2101,-162.37512
3,2102,-186.65619
3,2103,-190.28606
3,2104,-189.08537
3,2105,-176.3383
3,2106,-1207.6145
3,2107,-165.97787
3,2108,-185.22713
3,2109,-327.4493
3,2110,-171.42105
3,2111,-166.5143
3,2112,-192.96606
3,2113,-409.57993
3,2114,-1106.895
3,2115,-176.63597
3,2116,-143.86409
3,2117,-186.91414
3,2118,-168.58025
3,2119,-179.45146
3,2120,-197.5608
3,2121,-169.12444
3,2122,-149.086
3,2123,-179.4441
3,2124,-184.7829
3,2125,-165.539
3,2126,-157.80203
3,2127,-148.25526
3,2128,-181.16794
3,2129,-161.48204
3,2130,-146.76956
3,2131,-268.02902
3,2132,-157.01704
3,2133,-143.28644
3,2134,-165.57794
3,2135,-169.50671
3,2136,-157.27654
3,2137,-161.52669
3,2138,-165.4575
3,2139,-255.10146
3,2140,-168.9117
3,2141,-261.9831
3,2142,-150.74937
3,2143,-188.59624
3,2144,-175.36052
3,2145,-171.80496
3,2146,-168.14142
3,2147,-156.87247
3,2148,-171.44162
3,2149,-163.83168
3,2150,-430.93317
3,2151,-168.43544
3,2152,-181.09715
3,2153,-156.63947
3,2154,-117.7011
3,2155,-161.50386
3,2156,-170.7989
3,2157,-184.33307
3,2158,-138.87279
3,2159,-138.13762
3,2160,-168.67976
3,2161,-177.95068
3,2162,-171.40276
3,2163,-161.551
3,2164,-211.76546
3,2165,-197.07127
3,2166,-341.68274
3,2167,-169.135
3,2168,-144.25122
3,2169,-176.79872
3,2170,-172.23833
3,2171,-182.36264
3,2172,-173.70288
3,2173,-168.16946
3,2174,-175.24437
3,2175,-170.19579
3,2176,-171.57272
3,2177,-170.94917
3,2178,-166.74063
3,2179,-181.24812
3,2180,-142.13504
3,2181,-98.16319
3,2182,-190.63037
3,2183,-127.4717
3,2184,-69.13608
3,2185,-189.62819
3,2186,-153.69237
3,2187,-183.57274
3,2188,-170.1151
3,2189,-172.68352
3,2190,-162.91246
3,2191,-175.1544
3,2192,-209.89035
3,2193,-175.5617
3,2194,-154.66554
3,2195,-182.9031
3,2196,-180.32288
3,2197,-169.82698
3,2198,-159.57953
3,2199,-168.06879
3,2200,-188.43123
3,2201,-165.26332
3,2202,-161.68956
3,2203,-174.93243
3,2204,-168.7355
3,2205,-223.60788
3,2206,-2334.7917
3,2207,-178.90591
3,2208,-176.20187
3,2209,-139.52527
3,2210,-179.39603
3,2211,-182.83936
3,2212,-194.30354
3,2213,-175.44176
3,2214,-182.20012
3,2215,-140.7155
3,2216,-159.81963
3,2217,-169.74162
3,2218,-180.90428
3,2219,-180.61674
3,2220,-164.44055
3,2221,-180.73676
3,2222,-162.26349
3,2223,-185.64491
3,2224,-173.7059
3,2225,-182.33525
3,2226,-201.12541
3,2227,-194.99278
3,2228,-225.79178
3,2229,-225.96524
3,2230,-171.28903
3,2231,-175.69458
3,2232,-160.66313
3,2233,-315.9839
3,2234,-180.5749
3,2235,-159.81723
3,2236,-188.3331
3,2237,-146.40956
3,2238,-140.4214
3,2239,-186.0858
3,2240,-348.10275
3,2241,-182.85413
3,2242,-187.2407
3,2243,-186.27643
3,2244,-193.65741
3,2245,-188.12029
3,2246,-168.98764
3,2247,-194.3448
3,2248,-174.05673
3,2249,-177.02138
3,2250,-142.72983
3,2251,-183.89322
3,2252,-169.49544
3,2253,-171.32329
3,2254,-25030.63
3,2255,-153.24571
3,2256,-208.56906
3,2257,-163.04993
3,2258,-175.55898
3,2259,-165.36021
3,2260,-162.65524
3,2261,-154.91666
3,2262,-157.38185
3,2263,-161.5077
3,2264,-142.4861
3,2265,-179.8669
3,2266,-162.10939
3,2267,-9543530.0
3,2268,-161.51097
3,2269,-156.0627
3,2270,-149.94463
3,2271,-169.26971
3,2272,-175.3939
3,2273,-160.6354
3,2274,-170.46115
3,2275,-159.17075
3,2276,-198.2112
3,2277,-168.37616
3,2278,-161.90837
3,2279,-159.09271
3,2280,-170.2008
3,2281,-162.08975
3,2282,-155.83315
3,2283,-166.4661
3,2284,-171.18898
3,2285,-167.8691
3,2286,-169.77623
3,2287,-169.42189
3,2288,-238.50632
3,2289,-189.25018
3,2290,-169.76012
3,2291,-167.34534
3,2292,-142.9758
3,2293,-174.71056
3,2294,-180.11107
3,2295,-1922684.4
3,2296,-177.65442
3,2297,-174.12825
3,2298,-171.90639
3,2299,-170.13057
3,2300,-164.78946
3,2301,-165.94225
3,2302,-180.12172
3,2303,-168.10532
3,2304,-145.18379
3,2305,-225.55751
3,2306,-175.20096
3,2307,-145.1008
3,2308,-190.33218
3,2309,-167.1537
3,2310,-174.55096
3,2311,-178.91992
3,2312,-178.7192
3,2313,-184.10675
3,2314,-176.85756
3,2315,-180.9078
3,2316,-115.311
3,2317,-184.86317
3,2318,-175.5002
3,2319,-192.4154
3,2320,-144.45425
3,2321,-166.81323
3,2322,-241.4894
3,2323,-185.76811
3,2324,-187.30997
3,2325,-165.6561
3,2326,-186.82199
3,2327,-187.67168
3,2328,-161.0246
3,2329,-2567.7612
3,2330,-191.78162
3,2331,-194.39021
3,2332,-195.81401
3,2333,-141.43414
3,2334,-145.21526
3,2335,-185.57874
3,2336,-178.4937
3,2337,-166.19122
3,2338,-192.30745
3,2339,-150.64856
3,2340,-177.07375
3,2341,-183.78658
3,2342,-204.52219
3,2343,-256.2809
3,2344,-175.81654
3,2345,-184.97359
3,2346,-190.57497
3,2347,-234.79263
3,2348,-179.0781
3,2349,-185.32072
3,2350,-184.39778
3,2351,-68332.414
3,2352,-182.7699
3,2353,-184.36453
3,2354,-188.88898
3,2355,-187.61935
3,2356,-187.63339
3,2357,-174.67949
3,2358,-160.12784
3,2359,-178.35397
3,2360,-186.84499
3,2361,-186.48584
3,2362,-185.70673
3,2363,-171.8371
3,2364,-147.99927
3,2365,-167.3293
3,2366,-1698.4062
3,2367,-166.7484
3,2368,-175.61856
3,2369,-179.38191
3,2370,-156.32994
3,2371,-178.8117
3,2372,-167.27017
3,2373,-183.8412
3,2374,-30743.16
3,2375,-181.0295
3,2376,-210.13928
3,2377,-162.8676
3,2378,-137.36063
3,2379,-187.25656
3,2380,-128.29922
3,2381,-74.61718
3,2382,-104.1085
3,2383,-168.37932
3,2384,-150.82707
3,2385,-170.05025
3,2386,-173.77866
3,2387,-162.77364
3,2388,-1459.9725
3,2389,-145.42416
3,2390,-166.02681
3,2391,-174.04352
3,2392,-174.47946
3,2393,-174.15573
3,2394,-165.37378
3,2395,-668.8317
3,2396,-178.21483
3,2397,-297.89978
3,2398,-177.61075
3,2399,-182.46104
3,2400,-188.69415
3,2401,-193.13432
3,2402,-175.13081
3,2403,-198.46469
3,2404,-181.06635
3,2405,-194.44212
3,2406,-190.35434
3,2407,-274.28027
3,2408,-163.18353
3,2409,-184.2244
3,2410,-239.43375
3,2411,-174.71223
3,2412,-188.77428
3,2413,-196.43785
3,2414,-190.03326
3,2415,-220.8273
3,2416,-190.40167
3,2417,-187.38768
3,2418,-144.17686
3,2419,-189.173
3,2420,-177.67595
3,2421,-204.38214
3,2422,-186.3225
3,2423,-163.07054
3,2424,-854.8347
3,2425,-186.23682
3,2426,-179.08072
3,2427,-101.36771
3,2428,-167.2061
3,2429,-189.52591
3,2430,-184.17856
3,2431,-179.38342
3,2432,-242.93771
3,2433,-187.12271
3,2434,-199.01518
3,2435,-183.18314
3,2436,-182.40166
3,2437,-181.45798
3,2438,-177.93057
3,2439,-186.14012
3,2440,-188.35225
3,2441,-204.56697
3,2442,-187.69646
3,2443,-138.71451
3,2444,-180.04607
3,2445,-184.40024
3,2446,-188.2926
3,2447,-146.527920
3,2448,-235.08257
3,2449,-129.3454
3,2450,-96.22088
3,2451,-217.0639
3,2452,-173.94827
3,2453,-190.45653
3,2454,-179.40277
3,2455,-183.01324
3,2456,-128.07928
3,2457,-182.39267
3,2458,-176.71645
3,2459,-169.40897
3,2460,-166.92784
3,2461,-183.223
3,2462,-176.79736
3,2463,-174.8705
3,2464,-136.85681
3,2465,-178.93985
3,2466,-174.34416
3,2467,-174.56512
3,2468,-180.6775
3,2469,-196.56131
3,2470,-182.44528
3,2471,-188.90031
3,2472,-139.51846
3,2473,-183.5876
3,2474,-186.07053
3,2475,-484.3889
3,2476,-180.11832
3,2477,-218.96774
3,2478,-98.626335
3,2479,-178.32068
3,2480,-172.68683
3,2481,-179.39775
3,2482,-181.76099
3,2483,-184.35391
3,2484,-135.1973
3,2485,-177.48436
3,2486,-184.49448
3,2487,-187.851860
3,2488,-147.92236
3,2489,-170.7873
3,2490,-184.06265
3,2491,-173.59747
3,2492,-176.42328
3,2493,-173.95146
3,2494,-189.81873
3,2495,-197.71214
3,2496,-183.17712
3,2497,-179.90187
3,2498,-150.97139
3,2499,-181.06528
3,2500,-187.53133
3,2501,-195.98439
3,2502,-170.20523
3,2503,-187.07603
3,2504,-176.55774
3,2505,-182.68037
3,2506,-126.68541
3,2507,-187.25807
3,2508,-49626.133
3,2509,-649.96533
3,2510,-184.94177
3,2511,-178.38034
3,2512,-319.97467
3,2513,-177.90302
3,2514,-292.04736
3,2515,-148.75723
3,2516,-190.44077
3,2517,-164.65121
3,2518,-189.45702
3,2519,-171.5539
3,2520,-198.84576
3,2521,-169.36201
3,2522,-168.3208
3,2523,-177.56448
3,2524,-167.39688
3,2525,-179.27435
3,2526,-171.53136
3,2527,-2790.8513
3,2528,-179.85681
3,2529,-135.31122
3,2530,-409.29144
3,2531,-186.00334
3,2532,-182.42087
3,2533,-166.80072
3,2534,-152.52666
3,2535,-205.42453
3,2536,-182.388
3,2537,-138.16058
3,2538,-177.52016
3,2539,-183.97835
3,2540,-171.30518
3,2541,-186.78429
3,2542,-181.88579
3,2543,-184.33359
3,2544,-166.88968
3,2545,-166.01956
3,2546,-180.9509
3,2547,-150.99776
3,2548,-183.29817
3,2549,-175.15306
3,2550,-193.43376
3,2551,-188.48993
3,2552,-179.29803
3,2553,-179.21297
3,2554,-170.5971
3,2555,-260.7369
3,2556,-456.82535
3,2557,-167.73729
3,2558,-171.8819
3,2559,-188.99342
3,2560,-185.92233
3,2561,-189.24997
3,2562,-168.02704
3,2563,-182.45511
3,2564,-152.3476
3,2565,-156.80635
3,2566,-173.17863
3,2567,-191.20543
3,2568,-180.12897
3,2569,-183.60106
3,2570,-169.10703
3,2571,-115.60035
3,2572,-165.82838
3,2573,-161.7583
3,2574,-179.82451
3,2575,-173.84406
3,2576,-188.01239
3,2577,-178.82626
3,2578,-182.42468
3,2579,-527.8171
3,2580,-188.9763
3,2581,-198.62952
3,2582,-198.3437
3,2583,-200.04196
3,2584,-141.00575
3,2585,-170.94969
3,2586,-193.06502
3,2587,-196.21483
3,2588,-165.36292
3,2589,-254.16783
3,2590,-194.37903
3,2591,-190.28094
3,2592,-193.14905
3,2593,-190.77504
3,2594,-197.26294
3,2595,-181.1602
3,2596,-190.25848
3,2597,-198.19957
3,2598,-163.80861
3,2599,-196.62134
3,2600,-208.04317
3,2601,-189.42079
3,2602,-205.28984
3,2603,-183.34676
3,2604,-170.17015
3,2605,-187.17773
3,2606,-188.25859
3,2607,-170.68095
3,2608,-186.00899
3,2609,-193.93295
3,2610,-194.7993
3,2611,-140.84027
3,2612,-155.3266
3,2613,-187.91698
3,2614,-101.7737
3,2615,-188.29756
3,2616,-182.08221
3,2617,-139.04768
3,2618,-182.89598
3,2619,-195.42647
3,2620,-183.34952
3,2621,-161.3215
3,2622,-178.82309
3,2623,-173.12843
3,2624,-163.34377
3,2625,-182.13367
3,2626,-163.90373
3,2627,-180.13876
3,2628,-182.191
3,2629,-178.40762
3,2630,-143.05814
3,2631,-186.51237
3,2632,-182.99246
3,2633,-182.74023
3,2634,-156.03241
3,2635,-414.43622
3,2636,-183.6201
3,2637,-183.83104
